Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Central African Republic,CAF,1.807433781,1.861579807,1.916212138,1.977818638,2.047511136,2.123233599,2.199625089,2.273249904,2.315069255,2.242128714,2.099737793,1.987902277,1.944736538,1.957128763,1.973077995,1.49589646,1.017046586,1.015683099,1.024842212,1.038255292,1.05983218,1.084831399,1.106740413,1.133427893,1.16366299,1.189725883,1.229544891,1.579488571,2.485529369,3.076581854,3.113156643,3.181202549,3.204386467,3.145014892,2.749382326,2.616426043,2.782396311,2.754619288,2.782151766,2.800360479,2.251637515,2.208973428,2.417789982,2.169017181,2.25132803,2.011502123,1.873589755,2.07326328,2.154854097,2.071208345,1.532276959,0.868655129,0.608247677,-0.076949023,0.428340362,1.745175422,1.869860895,1.943058623,2.223361071,2.534093932,2.113637226,2.210795117,2.882707952
Canada,CAN,1.999184557,1.859888233,1.862845928,1.885714943,1.810166597,1.862813771,1.799356505,1.613408503,1.359783472,1.3978316,2.948194528,1.160846567,1.222616584,1.396021669,1.459424913,1.315806566,1.170256878,0.995456944,0.989698733,1.289594978,1.233397255,1.189624341,0.988487567,0.944034716,0.913774275,0.994040151,1.318167782,1.29662489,1.794193515,1.507660673,1.242761231,1.183675541,1.098930879,1.095258107,1.034769484,1.045311783,0.993788591,0.829909353,0.812842624,0.931281553,1.086199455,1.084793283,0.89922681,0.932186964,0.94708627,1.013559391,0.970654173,1.083871149,1.144707685,1.11135203,0.975407251,1.083746522,1.053380981,1.001422847,0.760300145,1.13153974,1.195435755,1.433226157,1.461712599,1.084368971,0.553902422,1.811922553,2.932274012
Central Europe and the Baltics,CEB,0.909144379,0.842173849,0.892938913,0.93326817,0.7656516,0.739040966,0.932884223,0.866368168,0.738228758,0.535377794,0.505081236,0.724545723,0.752830184,0.8181328,0.903134941,0.890036864,0.810221486,0.681068842,0.587888109,0.559422126,0.551969904,0.560992636,0.52673814,0.498842835,0.459592849,0.444383228,0.430013737,0.353878197,0.103806472,-0.052807883,-0.247113302,-0.324083215,-0.063145111,-0.018474777,-0.143015561,-0.216678318,-0.186252019,-0.167857449,-0.162387125,-0.562187469,-0.726416604,-0.650464177,-0.313747926,-0.274282096,-0.272548033,-0.254078786,-0.372245216,-0.357629035,-0.191813703,-0.3616663,-0.236933127,-0.229154984,-0.21320183,-0.209757193,-0.230243283,-0.255290913,-0.246809828,-0.196249608,-0.136450277,-0.213296993,-0.750602925,-1.286711743,0.048293716
Switzerland,CHE,1.978615059,2.535012537,2.137662821,1.654258245,1.154842514,1.045151743,1.239047247,1.259256348,1.12542046,0.722403831,0.524791842,0.76247999,0.738225529,0.538520833,-0.043738043,-0.571595755,-0.339010906,0.00897881,0.200809492,0.397074419,0.54706491,0.584291675,0.42878792,0.359111652,0.441442668,0.520391611,0.628115755,0.734943056,0.808536056,1.026873072,1.249826024,1.102521072,0.910715566,0.797158411,0.668242326,0.441636407,0.24089121,0.297135766,0.476919931,0.561954617,0.632771238,0.756469146,0.741919603,0.68742596,0.64060154,0.627558473,0.893690978,1.270618074,1.249484631,1.041558058,1.111878943,1.061819329,1.149879758,1.220103973,1.138337152,1.092031174,0.933155889,0.736633975,0.713313668,0.730676195,0.765501039,0.814795736,0.840736043
Channel Islands,CHI,0.947088128,0.953480267,1.009436756,1.049539293,1.082189629,1.111950075,1.125271994,1.08158607,0.986633652,0.929073009,0.953269407,0.966159607,0.901492307,0.816964668,0.720190187,0.520035104,0.293150475,0.189735525,0.143239026,0.104755437,0.410146621,0.855408046,0.972771064,0.967939581,0.975896662,1.012466805,1.074263666,1.095515447,1.056354207,0.981321463,0.67763711,0.320205656,0.196973704,0.122911832,0.065257436,0.237513993,0.454535129,0.460106455,0.415193904,0.341241968,0.506608257,0.766005021,0.794568118,0.803686358,0.815852624,0.807276439,0.812559761,0.812484158,0.803367356,0.775301817,0.562984407,0.506890227,0.736777668,0.697214601,0.79108558,0.93952721,0.90838964,1.229585322,1.277830313,1.000234462,0.913338674,0.805167545,0.725194564
Chile,CHL,2.087116726,2.054697811,1.982152765,1.934040001,1.906793704,1.8364432,1.780875052,1.756193713,1.721357656,1.685965432,1.655156865,1.603470555,1.584858773,1.587101243,1.58004268,1.542046187,1.515473742,1.518845638,1.484586696,1.453400876,1.452241716,1.448477855,1.422035077,1.419714414,1.459835322,1.514515261,1.57199695,1.604369884,1.614270363,1.618750608,1.628569892,1.611723375,1.55570947,1.505133512,1.44005434,1.368753049,1.317317277,1.257835849,1.19092711,1.149041725,1.115313048,1.087929636,1.047913202,0.996674256,0.977510012,0.979795956,0.980589313,1.00084679,1.026941208,1.009033756,0.991361115,0.974635116,0.964976309,1.006814959,1.029425554,1.189061026,1.562055456,1.795962799,1.791391972,1.360643634,0.994344898,0.565514128,0.131811439
China,CHN,-1.015527787,0.820455549,2.457647404,2.320682987,2.381368103,2.787331838,2.57069762,2.610902626,2.740002106,2.761675566,2.74691555,2.45735693,2.283395364,2.065955013,1.766391782,1.547337973,1.362779476,1.338182338,1.333927954,1.254221052,1.280952344,1.47267476,1.444949695,1.312068761,1.361699118,1.487398929,1.603605087,1.610071086,1.533169996,1.467303211,1.364434008,1.225536228,1.149619431,1.130260632,1.086509151,1.048141514,1.023450024,0.959550406,0.865851393,0.787956593,0.726380638,0.669999568,0.622860936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.497381401,0.482959689,0.546457595,0.678345459,0.666072978,0.63032639,0.581456147,0.573050906,0.605245013,0.467672053,0.35474089,0.23804087,0.0892522,-0.013099501,-0.103794532
Cote d'Ivoire,CIV,3.696995205,3.822517232,3.879604694,3.890995246,3.892412847,3.891899442,3.894178834,3.905230315,3.979912471,4.136484983,4.319750114,4.464718352,4.53425561,4.554016017,4.55290427,4.125980475,3.753688772,3.769995346,3.766114132,3.772700703,3.755867242,3.717022456,3.663908497,3.590787633,3.499582056,3.407385589,3.376652714,3.498771255,3.730526455,3.830423779,3.779136768,3.721889115,3.656598165,3.583419528,3.540628801,3.512605582,3.48008354,3.356919456,3.024020235,2.738250905,2.619014096,2.510506715,2.416596903,2.33745599,2.267513716,2.209656136,2.160879884,2.130515475,2.117819076,2.116362419,2.075244713,2.055434934,2.061926495,2.315242748,2.580767289,2.580675808,2.586254296,2.566474934,2.531287446,2.508618203,2.45530301,2.452703201,2.498630168
Cameroon,CMR,1.60397501,1.970438257,2.304937443,2.343539169,2.380932108,2.421959434,2.465370178,2.513807478,2.562511194,2.61502854,2.669289545,2.710897074,2.740870622,2.762152396,2.778665835,2.675785472,2.582785961,2.738344106,2.831004945,3.299345727,3.56436472,2.438446903,2.118294671,2.857888694,3.062287591,3.09768732,3.126735339,3.073527022,3.017777568,3.031332547,2.992255511,2.935710357,2.910329429,2.858532305,2.784354193,2.71549439,2.659338903,2.643280361,2.649770182,2.636027267,2.626673877,2.679665976,2.72911509,2.744622068,2.733159813,2.719034339,2.780670968,2.836970901,2.846622005,2.851215315,2.831236735,2.814983782,2.813538396,3.03550757,3.147582249,2.992175416,2.833798095,2.763737638,2.774879781,2.711853658,2.635819406,2.598102588,2.591139679
"Congo, Dem. Rep.",COD,2.563811026,2.599694356,2.649584229,2.675240216,2.746350395,2.846343163,2.913202589,2.937645086,2.90299167,2.862216578,2.746891543,2.669868397,2.692178081,2.684034049,2.656353957,2.579163555,2.510795309,3.080226048,3.486412769,3.063930412,2.766083061,2.735360917,2.747099171,2.971014476,3.033193872,2.959282853,3.065035564,3.122242807,3.137914635,3.281169082,3.299649397,3.01236458,3.205232886,4.763691688,4.184224801,1.905950412,1.581957493,2.366408819,2.860320645,2.898841288,3.019465822,3.057000239,2.944051106,2.981056571,3.115461769,3.187171519,3.21553799,3.199743614,3.194246755,3.246880698,3.351793915,3.356656131,3.409144967,3.446016758,3.389391312,3.466034648,3.442766958,3.272827234,3.186288389,3.224478443,3.22252816,3.197835105,3.232305236
"Congo, Rep.",COG,2.593543414,2.634023905,2.68332708,2.733945903,2.783339971,2.833715085,2.872408072,2.91551546,2.962157626,3.000201775,3.043431793,3.084574286,3.101984245,3.098293706,2.786576845,2.460832799,2.41813966,2.37609734,2.320108029,2.268973355,2.231783242,2.173121448,2.08197794,2.523814965,2.992920277,2.976182417,2.95794133,2.912504181,2.880059655,2.816911628,2.779776802,2.745972234,2.862686063,2.852044626,2.701397136,2.672844233,2.053683514,2.137962715,2.670475673,3.816978872,3.759633072,2.340394425,2.768016142,3.397706012,3.598771966,3.753605499,3.681558763,3.313107969,4.017105924,4.155897222,3.244141245,2.776007776,2.406679692,2.390288208,2.388405079,2.388865755,2.391085234,2.394184625,2.355238072,2.332086251,2.316488253,2.28055585,2.259625656
Colombia,COL,3.104889616,3.096145015,3.065961059,3.026195204,2.977043655,2.888489479,2.791683659,2.695673969,2.581859582,2.484490169,2.364331903,2.275398612,2.249875026,2.214736646,2.185151729,2.152687365,2.195943195,2.263837475,2.276419536,2.306608015,2.302828101,2.28538665,2.298256116,2.279977081,2.196847092,2.138316944,2.123308204,2.113500518,2.109580117,2.102459933,2.038005947,1.983086774,1.971351373,1.947491364,1.89336935,1.824975169,1.783956111,1.734492093,1.674215583,1.619831406,1.575532372,1.534866916,1.481131571,1.428170531,1.365652339,1.298865177,1.239967443,1.167873546,1.131541306,1.126884715,1.093583074,1.039665,0.990034781,0.947136923,0.941994067,1.068611891,1.512289606,1.895586751,1.830746942,1.470102032,1.143820916,0.691481571,0.406206101
Comoros,COM,1.91380511,1.949486385,1.964993689,1.974604617,2.008507289,2.040097648,2.232281833,2.487515226,2.588706555,2.654680898,2.733083304,2.818972498,2.901062242,2.985017507,3.014972228,3.085086612,3.183439112,3.229504043,3.253963644,3.157500827,2.899136579,2.647303153,2.583798225,2.639939068,2.694297985,2.735566094,2.763808566,2.778712291,2.782501593,2.712040984,2.555222854,2.393366757,2.25435932,2.169180565,2.148346693,2.15294273,2.150543041,2.140353129,2.011575864,1.940427756,2.025520632,2.043100085,1.963085667,1.915137697,1.964390411,2.000332286,2.004230627,2.017288027,2.047772629,2.084145187,2.118630328,2.138239359,2.144674549,2.152692206,2.160064273,2.169616303,2.046896975,1.905027581,1.872447912,1.900940814,1.899440995,1.82699355,1.812052904
Cabo Verde,CPV,2.326327069,3.069885696,3.255909433,3.245508167,3.244283715,3.256572099,3.279775181,3.30561211,3.327727244,3.089045972,2.149998358,1.122448146,0.796300908,0.829131704,0.888701137,0.863611249,0.77027785,0.73936776,0.738399979,1.02626097,1.37745812,1.446117742,1.415532772,1.351071803,1.303348442,1.285417724,1.283443473,1.28643232,1.382399721,1.774748296,2.213077446,2.445170504,2.533947306,2.497218261,2.392871203,2.31272374,2.265552285,2.195598884,2.115737784,1.899871878,1.667843238,1.548814006,1.438786201,1.343599007,1.275070623,1.221540412,1.165597279,1.103975573,1.033563657,1.075189988,1.203180621,1.195244989,1.13168974,1.130013792,1.109056551,1.12160807,1.16795055,1.099860052,1.01513458,0.967524169,0.902988883,0.884624345,0.928494015
Costa Rica,CRI,3.634827877,3.580816414,3.504468359,3.411859058,3.303087722,3.185860199,3.061701988,2.904032204,2.786862335,2.71636306,2.647672743,2.593285555,2.559586287,2.558300686,2.571552117,2.603038876,2.644529226,2.685540306,2.720410895,2.731109899,2.738568617,2.760287597,2.774106856,2.770311096,2.753196534,2.718863286,2.659203708,2.594316056,2.55060236,2.54138329,2.537342263,2.515619934,2.480553615,2.430454201,2.370654921,2.306837996,2.249713069,2.169155637,2.072080962,1.973588232,1.843308547,1.697749088,1.587932538,1.520865288,1.472527587,1.432842027,1.402737004,1.384553886,1.350393955,1.287389809,1.240026562,1.203580305,1.153271848,1.094945954,1.046343404,1.015470727,0.978713316,0.934615301,0.865128347,0.755771068,0.600406861,0.520031292,0.603176927
Caribbean small states,CSS,2.378256802,2.299893164,2.26956261,2.17120571,2.061304604,1.991715978,1.925869663,1.865892892,1.79744844,1.676896336,1.53277415,1.128319899,0.764113054,0.713098648,0.706089463,0.716800127,0.698575659,0.648251417,0.554326773,0.573011317,0.63880547,0.621985054,0.60597322,0.582611686,0.560752062,0.510904646,0.406409071,0.387097808,0.414753376,0.354691803,0.53490869,0.83884646,0.879106512,0.914115152,1.056228392,1.111527169,1.095079041,1.075476065,1.033205137,0.982670799,0.951498882,0.931452278,0.912996338,0.848176296,0.780936949,0.764292576,0.756731341,0.754835503,0.741200987,0.689560973,0.626941273,0.716914371,0.801158548,0.814982481,0.819460663,0.783405949,0.781893375,1.374206032,1.055162901,0.511620924,0.719017058,0.592548743,0.657153652
Cuba,CUB,2.058140131,2.077701021,2.117394168,2.122182604,2.071027714,1.997832936,1.931448301,1.880955847,1.846733294,1.820169265,1.744330241,1.578268713,1.393140161,1.231171785,1.069358823,0.905643059,0.743867722,0.592089402,0.458608287,0.351269966,0.401401173,0.610546768,0.76122853,0.807460498,0.826190429,0.848060205,0.889299372,0.949519196,0.971284736,0.9406671,0.816593021,0.650643577,0.528896872,0.425927556,0.362117962,0.331918454,0.319637304,0.323431498,0.32877557,0.321944588,0.299718119,0.277231369,0.260768627,0.232575968,0.185302193,0.128992466,0.082172997,0.059627893,0.058298406,0.064074845,0.073424709,0.093595194,0.108603883,0.092232567,0.069407446,0.018675679,-0.049447897,-0.072015237,-0.101983052,-0.141475202,-0.393012542,-0.393269983,-0.158363804
Curacao,CUW,1.03527111,1.798594091,1.886862986,1.733324205,1.578191868,1.041384968,1.06106038,1.550106818,1.614152743,1.50218612,1.814322963,0.217554195,-0.541712399,0.974731946,0.523061566,0.180887604,0.040152849,-0.750843017,-0.330866767,0.128425254,0.39640056,0.985513282,0.702386211,0.515344312,0.506154023,-0.032091901,-0.793117357,-1.464560114,-1.56456291,-1.051535839,-0.688056323,-0.340600021,0.268553409,0.229122134,0.351314684,0.800841488,0.443290344,-1.70475051,-3.553737816,-4.075386132,-3.661779858,0.12236112,2.062102467,1.725029528,2.550073807,2.568114257,1.974862198,1.258225307,0.651152062,1.265514155,1.420897663,0.829929595,1.133678907,1.347641396,1.319593903,1.060316441,0.319536038,-0.525178744,-1.196439518,-1.596766195,-1.677791247,-1.569658341,-1.432922073
Cayman Islands,CYM,1.789626101,1.985718044,2.091844157,2.059884476,2.093074577,2.11290345,2.12036697,2.126447074,1.983995242,3.398994773,5.39622824,5.775791627,5.492483127,5.282711708,5.003087262,4.70933478,4.46442322,4.083257928,3.935260609,4.313949266,4.594568806,4.504897318,4.402684868,4.30512675,4.216597425,4.054982311,3.88827421,3.746903401,3.816694519,4.474870114,4.921637056,4.774457645,4.636783903,4.491773029,4.310851206,4.156070094,3.970538608,3.772887713,3.583488606,3.497335382,3.459558012,3.357997223,3.258009606,3.194959237,3.132422211,3.055957268,3.005623696,2.929652809,2.851964804,2.7599337,2.588538738,2.435324,2.349941283,2.287589883,2.24463645,2.182507103,2.107583017,2.028637661,1.908192659,1.764068377,1.218203729,0.833082382,0.875266427
Cyprus,CYP,1.532606136,1.057653441,0.989440824,0.863701747,0.814360721,0.842162197,0.820473289,0.754994869,0.688428298,0.623502656,0.561618697,0.496427968,0.475228592,-0.326332363,-0.557065744,0.600689676,1.156238126,1.145281072,1.14348057,1.142329834,1.14791121,1.309404228,1.602936357,1.70987696,1.651750243,1.597474162,1.544942962,1.497432072,1.448208087,1.393044138,1.330488188,1.412891663,1.901161931,2.21005984,2.10616493,2.024774247,1.959299347,1.897160366,1.835112649,1.7700933,1.734744901,1.783692483,1.83163729,1.816165943,1.788011711,1.756413134,1.731589291,1.709621686,1.686915162,1.670260996,1.354002535,0.996688012,0.896230871,0.855564799,0.870039642,0.888918593,0.88447903,0.849324982,0.81751772,0.705573415,0.53599943,0.585013505,0.688799543
Czechia,CZE,-0.160042501,0.395694491,0.477058972,0.58890324,0.528566073,0.425318535,0.323870353,0.237687869,0.204663762,-0.389873238,-0.317563701,0.41450322,0.552141692,0.664900388,0.699965182,0.667037111,0.598799763,0.541813438,0.489354496,0.115087338,-0.034962755,0.138100551,0.087505593,0.06155688,0.066820435,0.049411624,0.049213263,0.076879259,0.055917204,-0.267830773,-0.240064842,0.102241165,0.103947042,0.036121766,-0.061314063,-0.116381299,-0.107762749,-0.094744752,-0.102175934,-0.280414108,-0.375719704,-0.192901618,-0.028620591,0.030434848,0.13832598,0.270795629,0.583542205,0.829412603,0.569729451,0.291361674,0.206747667,0.139925656,0.033169946,0.105277582,0.196588748,0.192048416,0.265642664,0.334427262,0.393788864,0.243222682,-1.81187141,1.570972567,1.87114719
Germany,DEU,0.769854344,0.879431692,0.925875063,0.805140883,0.853190437,0.834560801,0.457208527,0.444717326,0.792983738,0.332661393,0.183475314,0.478481046,0.314942451,0.038969223,-0.372846359,-0.428766875,-0.226376663,-0.087031415,0.044207406,0.207430406,0.152308489,-0.095113437,-0.262152572,-0.345666402,-0.223489902,0.045768064,0.153617575,0.39067896,0.773336991,0.861969449,0.728605547,0.760346947,0.657391218,0.346856649,0.293904444,0.289474899,0.146313282,0.015143651,0.064634578,0.1354316,0.168225361,0.168128319,0.055363304,-0.021709728,-0.056778262,-0.112797498,-0.133718573,-0.190142845,-0.25338341,-0.153198447,-1.853714629,0.187727801,0.272900215,0.416877359,0.865702644,0.807218539,0.37372456,0.300526702,0.225519874,0.081693159,0.042327057,0.720875456,0.81326925
Djibouti,DJI,3.801610684,4.224497622,4.768398804,5.260041557,5.505908333,5.458192716,5.334213685,5.225513195,5.872635818,6.428228401,6.597078858,6.895007595,7.06328347,7.631252035,8.602424319,9.471638481,9.866886406,9.543122511,8.410872174,6.785945785,5.169183153,3.961886624,3.491049499,3.849080658,4.740657588,5.717227806,6.387601261,6.435927112,7.730659809,10.21924103,8.52273921,-0.850675968,-1.938772422,1.983691945,0.980299863,2.359110809,3.52617803,3.98289681,3.458048805,3.101649749,3.112243508,3.041365393,2.166373252,1.472468479,1.514428962,1.917560639,2.131795196,2.024001609,2.042348155,1.988307013,1.897891568,1.849338944,1.812671319,1.768063846,1.721247739,1.675509258,1.645014013,1.617728543,1.576239752,1.493639579,1.40284751,1.373715349,1.382733442
Dominica,DMA,1.696569155,1.363294945,1.309499058,1.300529245,1.423550942,1.531881254,1.581787624,1.666391058,1.693497973,1.297296539,0.773544432,0.63173218,0.661895087,0.691436346,0.672664053,0.626365227,0.547641927,0.464666857,0.399323059,0.288172774,-0.063052569,-0.420451574,-0.492771624,-0.461843337,-0.473762835,-0.53357361,-0.573148172,-0.582134005,-0.601261322,-0.70847015,-0.49054361,-0.041952074,0.082440832,0.04191751,0.004335291,-0.050590098,-0.122968326,-0.207217921,-0.348746321,-0.513704758,-0.282786143,0.159806507,0.263342849,0.192678287,0.145721639,0.09896956,0.047994067,0.010177599,0.00726908,-0.046531242,-0.018909504,0.212163125,-0.100212779,0.798904314,0.91263243,0.097086,0.466977884,0.594793081,0.850614263,0.790672283,0.577535935,0.447816441,0.415704036
